ownerage,ednyears,male,ageoffirm,ownershours,country
32,18,1,11,54,Sri Lanka
32,18,1,11,0,Sri Lanka
32,18,1,11,55,Sri Lanka
32,18,1,11,40,Sri Lanka
32,18,1,11,70,Sri Lanka
32,18,1,11,70,Sri Lanka
32,18,1,11,35,Sri Lanka
28,10,1,2,56,Sri Lanka
28,10,1,2,40,Sri Lanka
28,10,1,2,48,Sri Lanka
28,10,1,2,70,Sri Lanka
28,10,1,2,50,Sri Lanka
28,10,1,2,25,Sri Lanka
28,10,1,2,78,Sri Lanka
28,10,1,2,37,Sri Lanka
28,10,1,2,45,Sri Lanka
28,10,1,2,36,Sri Lanka
28,10,1,2,75,Sri Lanka
33,8,1,7,56,Sri Lanka
33,8,1,7,54,Sri Lanka
33,8,1,7,48,Sri Lanka
33,8,1,7,36,Sri Lanka
33,8,1,7,48,Sri Lanka
33,8,1,7,58,Sri Lanka
33,8,1,7,65,Sri Lanka
33,8,1,7,55,Sri Lanka
33,8,1,7,60,Sri Lanka
33,8,1,7,60,Sri Lanka
33,17,1,40,70,Sri Lanka
33,17,1,40,18,Sri Lanka
33,17,1,40,98,Sri Lanka
33,17,1,40,0,Sri Lanka
33,17,1,40,70,Sri Lanka
33,17,1,40,35,Sri Lanka
33,17,1,40,28,Sri Lanka
33,17,1,40,20,Sri Lanka
24,11,1,0,28,Sri Lanka
30,13,1,0,65,Sri Lanka
30,13,1,0,60,Sri Lanka
30,13,1,0,48,Sri Lanka
30,13,1,0,40,Sri Lanka
30,13,1,0,42,Sri Lanka
30,13,1,0,48,Sri Lanka
30,13,1,0,56,Sri Lanka
30,13,1,0,48,Sri Lanka
30,13,1,0,48,Sri Lanka
30,13,1,0,48,Sri Lanka
30,13,1,0,48,Sri Lanka
37,11,1,63,90,Sri Lanka
37,11,1,63,90,Sri Lanka
37,11,1,63,90,Sri Lanka
37,11,1,63,90,Sri Lanka
37,11,1,63,54,Sri Lanka
37,11,1,63,75,Sri Lanka
37,11,1,63,77,Sri Lanka
37,11,1,63,84,Sri Lanka
37,11,1,63,24,Sri Lanka
37,11,1,63,32,Sri Lanka
37,11,1,63,77,Sri Lanka
32,11,1,10,48,Sri Lanka
32,11,1,10,42,Sri Lanka
32,11,1,10,49,Sri Lanka
32,11,1,10,80,Sri Lanka
32,11,1,10,12,Sri Lanka
32,11,1,10,0,Sri Lanka
32,11,1,10,48,Sri Lanka
32,11,1,10,24,Sri Lanka
32,11,1,10,45,Sri Lanka
32,11,1,10,40,Sri Lanka
32,11,1,10,42,Sri Lanka
26,8,1,4,56,Sri Lanka
26,8,1,4,63,Sri Lanka
26,8,1,4,54,Sri Lanka
26,8,1,4,46,Sri Lanka
26,8,1,4,70,Sri Lanka
26,8,1,4,24,Sri Lanka
26,8,1,4,48,Sri Lanka
26,8,1,4,56,Sri Lanka
26,8,1,4,40,Sri Lanka
26,8,1,4,66,Sri Lanka
26,8,1,4,0,Sri Lanka
39,11,1,6,65,Sri Lanka
39,11,1,6,60,Sri Lanka
39,11,1,6,98,Sri Lanka
39,11,1,6,85,Sri Lanka
39,11,1,6,60,Sri Lanka
39,11,1,6,70,Sri Lanka
39,11,1,6,84,Sri Lanka
39,11,1,6,56,Sri Lanka
39,11,1,6,66,Sri Lanka
39,11,1,6,66,Sri Lanka
39,11,1,6,50,Sri Lanka
24,11,1,5,80,Sri Lanka
24,11,1,5,70,Sri Lanka
24,11,1,5,70,Sri Lanka
24,11,1,5,77,Sri Lanka
24,11,1,5,0,Sri Lanka
24,11,1,5,24,Sri Lanka
24,11,1,5,45,Sri Lanka
24,11,1,5,40,Sri Lanka
24,11,0,5,0,Sri Lanka
24,11,1,5,18,Sri Lanka
43,11,1,5,70,Sri Lanka
43,11,0,5,36,Sri Lanka
43,11,1,5,20,Sri Lanka
43,11,1,5,16,Sri Lanka
43,11,1,5,24,Sri Lanka
43,11,1,5,0,Sri Lanka
43,11,1,5,72,Sri Lanka
43,11,1,5,24,Sri Lanka
43,11,1,5,14,Sri Lanka
40,11,1,1,56,Sri Lanka
40,11,1,1,72,Sri Lanka
40,11,1,1,63,Sri Lanka
40,11,1,1,56,Sri Lanka
40,11,1,1,56,Sri Lanka
40,11,1,1,45,Sri Lanka
40,11,1,1,56,Sri Lanka
40,11,1,1,56,Sri Lanka
40,11,1,1,48,Sri Lanka
40,11,1,1,30,Sri Lanka
40,11,1,1,60,Sri Lanka
22,11,1,29,70,Sri Lanka
22,11,1,29,49,Sri Lanka
22,11,1,29,77,Sri Lanka
22,11,1,29,80,Sri Lanka
22,11,1,29,66,Sri Lanka
22,11,1,29,66,Sri Lanka
22,11,1,29,60,Sri Lanka
22,11,1,29,48,Sri Lanka
22,11,1,29,48,Sri Lanka
22,11,1,29,66,Sri Lanka
22,11,1,29,91,Sri Lanka
32,11,1,4,63,Sri Lanka
32,11,1,4,40,Sri Lanka
32,11,1,4,60,Sri Lanka
32,11,1,4,60,Sri Lanka
32,11,1,4,70,Sri Lanka
32,11,1,4,63,Sri Lanka
32,11,1,4,50,Sri Lanka
32,11,1,4,40,Sri Lanka
32,11,1,4,56,Sri Lanka
32,11,1,4,66,Sri Lanka
32,11,1,4,48,Sri Lanka
43,7,1,22,42,Sri Lanka
43,7,1,22,34,Sri Lanka
43,7,1,22,48,Sri Lanka
43,7,1,22,60,Sri Lanka
43,7,1,22,0,Sri Lanka
43,7,1,22,25,Sri Lanka
43,7,1,22,0,Sri Lanka
43,7,1,22,40,Sri Lanka
43,7,1,22,30,Sri Lanka
43,7,1,22,12,Sri Lanka
43,7,1,22,10,Sri Lanka
45,8,1,13,35,Sri Lanka
45,8,1,13,84,Sri Lanka
45,8,1,13,56,Sri Lanka
45,8,1,13,35,Sri Lanka
45,8,1,13,24,Sri Lanka
45,8,1,13,40,Sri Lanka
45,8,1,13,12,Sri Lanka
45,8,1,13,0,Sri Lanka
45,8,1,13,30,Sri Lanka
45,8,1,13,48,Sri Lanka
45,8,1,13,54,Sri Lanka
37,13,1,12,50,Sri Lanka
37,13,1,12,79,Sri Lanka
37,13,1,12,70,Sri Lanka
37,13,1,12,56,Sri Lanka
37,13,1,12,84,Sri Lanka
37,13,1,12,28,Sri Lanka
37,13,1,12,84,Sri Lanka
37,13,1,12,56,Sri Lanka
45,6,1,18,48,Sri Lanka
45,6,1,18,63,Sri Lanka
45,6,1,18,63,Sri Lanka
45,6,1,18,56,Sri Lanka
45,6,1,18,48,Sri Lanka
45,6,1,18,48,Sri Lanka
45,6,1,18,48,Sri Lanka
45,6,1,18,48,Sri Lanka
45,6,1,18,48,Sri Lanka
45,6,1,18,50,Sri Lanka
45,6,1,18,24,Sri Lanka
24,13,1,0,48,Sri Lanka
24,13,1,0,56,Sri Lanka
24,13,1,0,72,Sri Lanka
24,13,1,0,40,Sri Lanka
24,13,1,0,60,Sri Lanka
24,13,1,0,24,Sri Lanka
24,13,1,0,25,Sri Lanka
24,13,1,0,48,Sri Lanka
24,13,1,0,76,Sri Lanka
24,13,1,0,40,Sri Lanka
24,13,1,0,40,Sri Lanka
35,11,1,14,48,Sri Lanka
35,11,1,14,96,Sri Lanka
35,11,1,14,78,Sri Lanka
35,11,1,14,50,Sri Lanka
35,11,1,14,43,Sri Lanka
35,11,1,14,60,Sri Lanka
35,11,1,14,25,Sri Lanka
35,11,1,14,48,Sri Lanka
35,11,1,14,55,Sri Lanka
35,11,1,14,0,Sri Lanka
35,11,1,14,0,Sri Lanka
35,13,1,13,54,Sri Lanka
35,13,1,13,84,Sri Lanka
35,13,1,13,60,Sri Lanka
35,13,1,13,72,Sri Lanka
35,13,1,13,55,Sri Lanka
35,13,1,13,48,Sri Lanka
35,13,1,13,54,Sri Lanka
35,13,1,13,30,Sri Lanka
35,13,1,13,60,Sri Lanka
35,13,1,13,60,Sri Lanka
35,13,1,13,45,Sri Lanka
26,13,1,0,55,Sri Lanka
26,13,1,0,54,Sri Lanka
26,13,1,0,0,Sri Lanka
26,13,1,0,56,Sri Lanka
26,13,1,0,0,Sri Lanka
26,13,1,0,70,Sri Lanka
26,13,1,0,40,Sri Lanka
26,13,1,0,92,Sri Lanka
26,13,1,0,30,Sri Lanka
26,13,1,0,26,Sri Lanka
46,8,1,23,56,Sri Lanka
46,8,1,23,4,Sri Lanka
46,8,1,23,0,Sri Lanka
46,8,1,23,27,Sri Lanka
46,8,1,23,20,Sri Lanka
46,8,1,23,34,Sri Lanka
46,8,1,23,55,Sri Lanka
46,8,1,23,24,Sri Lanka
46,8,1,23,60,Sri Lanka
46,8,1,23,40,Sri Lanka
46,8,1,23,30,Sri Lanka
35,11,1,12,56,Sri Lanka
35,11,1,12,48,Sri Lanka
37,10,1,17,65,Sri Lanka
37,10,1,17,56,Sri Lanka
37,10,1,17,56,Sri Lanka
37,10,1,17,35,Sri Lanka
37,10,1,17,35,Sri Lanka
37,10,1,17,40,Sri Lanka
37,10,1,17,17,Sri Lanka
37,10,1,17,63,Sri Lanka
37,10,1,17,60,Sri Lanka
37,10,1,17,7,Sri Lanka
42,11,1,12,54,Sri Lanka
42,11,1,12,96,Sri Lanka
42,11,1,12,98,Sri Lanka
42,11,1,12,60,Sri Lanka
42,11,1,12,60,Sri Lanka
42,11,1,12,52,Sri Lanka
42,11,1,12,60,Sri Lanka
42,11,1,12,40,Sri Lanka
42,11,1,12,56,Sri Lanka
42,11,1,12,50,Sri Lanka
42,11,1,12,50,Sri Lanka
34,10,1,18,55,Sri Lanka
34,10,1,18,42,Sri Lanka
34,10,1,18,49,Sri Lanka
34,10,1,18,0,Sri Lanka
34,10,1,18,17,Sri Lanka
34,10,1,18,64,Sri Lanka
34,10,1,18,60,Sri Lanka
34,10,1,18,30,Sri Lanka
34,10,1,18,25,Sri Lanka
46,5,1,20,56,Sri Lanka
46,5,1,20,54,Sri Lanka
46,5,1,20,63,Sri Lanka
46,5,1,20,63,Sri Lanka
46,5,1,20,35,Sri Lanka
46,5,1,20,32,Sri Lanka
46,5,1,20,48,Sri Lanka
46,5,1,20,48,Sri Lanka
46,5,1,20,60,Sri Lanka
46,5,1,20,50,Sri Lanka
46,5,1,20,40,Sri Lanka
42,8,1,22,48,Sri Lanka
42,8,1,22,60,Sri Lanka
42,8,1,22,98,Sri Lanka
42,8,1,22,84,Sri Lanka
42,8,1,22,70,Sri Lanka
42,8,1,22,48,Sri Lanka
42,8,1,22,63,Sri Lanka
42,8,1,22,63,Sri Lanka
42,8,1,22,12,Sri Lanka
42,8,1,22,50,Sri Lanka
42,8,1,22,32,Sri Lanka
35,11,1,4,55,Sri Lanka
35,11,1,4,35,Sri Lanka
35,11,1,4,22,Sri Lanka
35,11,1,4,42,Sri Lanka
35,11,1,4,6,Sri Lanka
35,11,1,4,30,Sri Lanka
35,11,1,4,20,Sri Lanka
35,11,1,4,35,Sri Lanka
35,11,1,4,15,Sri Lanka
35,11,1,4,35,Sri Lanka
36,11,1,8,50,Sri Lanka
36,11,1,8,56,Sri Lanka
36,11,1,8,63,Sri Lanka
36,11,1,8,42,Sri Lanka
36,11,1,8,58,Sri Lanka
36,11,1,8,50,Sri Lanka
36,11,1,8,72,Sri Lanka
36,11,1,8,40,Sri Lanka
36,11,1,8,40,Sri Lanka
36,11,1,8,30,Sri Lanka
36,11,1,8,24,Sri Lanka
42,7,1,8,30,Sri Lanka
42,7,1,8,35,Sri Lanka
42,7,1,8,75,Sri Lanka
42,7,1,8,40,Sri Lanka
42,7,1,8,80,Sri Lanka
42,7,1,8,70,Sri Lanka
42,7,1,8,60,Sri Lanka
42,7,1,8,45,Sri Lanka
42,7,1,8,50,Sri Lanka
42,7,1,8,55,Sri Lanka
42,7,1,8,66,Sri Lanka
42,10,1,19,55,Sri Lanka
42,10,1,19,37,Sri Lanka
42,10,1,19,63,Sri Lanka
42,10,1,19,56,Sri Lanka
42,10,1,19,10,Sri Lanka
42,10,1,19,40,Sri Lanka
42,10,1,19,40,Sri Lanka
42,10,1,19,24,Sri Lanka
42,10,1,19,20,Sri Lanka
42,10,1,19,56,Sri Lanka
35,11,1,11,70,Sri Lanka
35,11,1,11,72,Sri Lanka
45,11,1,4,67,Sri Lanka
45,11,1,4,84,Sri Lanka
45,11,1,4,105,Sri Lanka
45,11,1,4,98,Sri Lanka
45,11,1,4,94,Sri Lanka
45,11,1,4,70,Sri Lanka
45,11,1,4,70,Sri Lanka
45,11,1,4,40,Sri Lanka
45,11,1,4,70,Sri Lanka
45,11,1,4,35,Sri Lanka
45,11,1,4,56,Sri Lanka
42,8,1,23,50,Sri Lanka
42,8,1,23,78,Sri Lanka
42,8,1,23,63,Sri Lanka
42,8,1,23,45,Sri Lanka
42,8,1,23,0,Sri Lanka
42,8,1,23,40,Sri Lanka
42,8,1,23,55,Sri Lanka
42,8,1,23,40,Sri Lanka
42,8,1,23,40,Sri Lanka
42,8,1,23,25,Sri Lanka
42,8,1,23,60,Sri Lanka
37,11,1,0,55,Sri Lanka
37,11,1,0,72,Sri Lanka
37,11,1,0,84,Sri Lanka
37,11,1,0,10,Sri Lanka
37,11,1,0,78,Sri Lanka
37,11,1,0,40,Sri Lanka
37,11,1,0,54,Sri Lanka
37,11,1,0,48,Sri Lanka
37,11,1,0,70,Sri Lanka
37,11,1,0,60,Sri Lanka
37,11,1,0,72,Sri Lanka
61,11,1,61,49,Sri Lanka
27,13,1,49,56,Sri Lanka
24,13,1,2,42,Sri Lanka
62,11,1,48,14,Sri Lanka
42,13,1,42,77,Sri Lanka
47,11,1,3,70,Sri Lanka
55,11,1,24,35,Sri Lanka
45,13,1,13,70,Sri Lanka
57,13,1,74,66,Sri Lanka
52,13,1,31,60,Sri Lanka
42,11,1,3,48,Sri Lanka
33,13,1,3,56,Sri Lanka
34,17,1,40,62,Sri Lanka
36,17,1,12,36,Sri Lanka
33,13,1,40,48,Sri Lanka
36,11,1,6,42,Sri Lanka
48,11,1,56,55,Sri Lanka
25,11,1,8,60,Sri Lanka
40,18,1,11,30,Sri Lanka
53,7,1,28,60,Sri Lanka
44,5,1,23,60,Sri Lanka
47,13,1,16,56,Sri Lanka
59,13,1,73,80,Sri Lanka
58,11,1,68,77,Sri Lanka
44,13,1,16,60,Sri Lanka
59,13,1,9,56,Sri Lanka
33,11,1,8,56,Sri Lanka
54,13,1,36,21,Sri Lanka
45,13,1,83,69,Sri Lanka
57,13,1,80,50,Sri Lanka
39,13,1,15,54,Sri Lanka
27,17,1,27,48,Sri Lanka
36,8,1,7,45,Sri Lanka
56,13,1,60,65,Sri Lanka
45,11,1,16,60,Sri Lanka
54,10,0,18,91,Sri Lanka
49,13,1,15,54,Sri Lanka
35,11,1,40,55,Sri Lanka
37,11,1,40,48,Sri Lanka
45,13,0,5,84,Sri Lanka
41,20,1,11,70,Sri Lanka
68,13,1,69,44,Sri Lanka
48,11,1,72,38,Sri Lanka
60,11,1,30,94,Sri Lanka
70,3,1,34,70,Sri Lanka
63,11,1,113,35,Sri Lanka
63,11,1,18,56,Sri Lanka
38,11,1,49,40,Sri Lanka
48,11,1,22,58,Sri Lanka
54,13,1,72,50,Sri Lanka
43,17,1,8,77,Sri Lanka
60,11,1,8,48,Sri Lanka
47,13,1,18,62,Sri Lanka
42,13,1,13,54,Sri Lanka
50,11,0,13,42,Sri Lanka
46,12,1,17,84,Sri Lanka
50,12,1,22,72,Sri Lanka
62,11,0,15,48,Sri Lanka
50,13,1,20,60,Sri Lanka
53,12,1,28,66,Sri Lanka
57,11,1,19,50,Sri Lanka
46,11,1,10,40,Sri Lanka
46,13,1,16,84,Sri Lanka
35,11,0,15,50,Sri Lanka
45,13,1,21,98,Sri Lanka
34,13,1,2,72,Sri Lanka
47,13,1,17,45,Sri Lanka
29,13,1,16,58,Sri Lanka
29,13,1,17,60,Sri Lanka
34,12,1,48,48,Sri Lanka
36,13,1,11,70,Sri Lanka
42,13,1,40,84,Sri Lanka
39,13,1,5,84,Sri Lanka
22,11,1,20,40,Sri Lanka
48,11,1,20,49,Sri Lanka
39,13,1,29,48,Sri Lanka
34,13,1,7,70,Sri Lanka
37,11,1,55,40,Sri Lanka
50,11,1,10,66,Sri Lanka
50,13,1,30,60,Sri Lanka
52,13,1,68,72,Sri Lanka
64,11,1,38,60,Sri Lanka
50,13,1,54,50,Sri Lanka
70,11,1,78,55,Sri Lanka
52,11,1,23,45,Sri Lanka
44,10,1,20,84,Sri Lanka
40,13,1,45,60,Sri Lanka
49,13,1,20,70,Sri Lanka
42,11,1,18,28,Sri Lanka
42,11,1,22,70,Sri Lanka
46,10,1,28,62,Sri Lanka
49,11,1,11,56,Sri Lanka
48,13,1,1,80,Sri Lanka
34,15,1,8,48,Sri Lanka
44,9,1,8,56,Sri Lanka
19,11,1,3,84,Sri Lanka
45,11,1,47,42,Sri Lanka
47,15,0,22,25,Sri Lanka
58,11,1,41,84,Sri Lanka
40,19,1,13,16,Sri Lanka
54,13,1,70,55,Sri Lanka
33,13,1,18,48,Sri Lanka
57,19,1,18,65,Sri Lanka
40,13,1,108,56,Sri Lanka
35,13,1,12,55,Sri Lanka
37,13,1,12,60,Sri Lanka
53,13,1,20,84,Sri Lanka
29,11,1,11,60,Sri Lanka
39,13,1,40,74,Sri Lanka
37,13,1,4,71,Sri Lanka
41,9,1,3,75,Sri Lanka
35,11,1,9,48,Sri Lanka
60,12,1,32,30,Sri Lanka
40,9,1,9,70,Sri Lanka
34,15,1,3,56,Sri Lanka
62,11,1,45,40,Sri Lanka
42,13,1,9,48,Sri Lanka
36,15,1,17,72,Sri Lanka
26,13,1,2,105,Sri Lanka
44,11,1,5,56,Sri Lanka
63,18,1,21,50,Sri Lanka
53,11,1,25,54,Sri Lanka
60,13,0,24,50,Sri Lanka
52,5,1,40,54,Sri Lanka
56,13,1,90,72,Sri Lanka
52,13,1,53,47,Sri Lanka
30,16,1,12,72,Sri Lanka
57,12,1,6,84,Sri Lanka
52,13,1,13,63,Sri Lanka
50,12,1,18,70,Sri Lanka
46,12,1,3,48,Sri Lanka
56,11,0,8,60,Sri Lanka
52,11,1,38,60,Sri Lanka
35,13,1,73,77,Sri Lanka
51,13,1,48,60,Sri Lanka
34,23,1,36,50,Sri Lanka
52,13,1,14,60,Sri Lanka
35,25,1,5,70,Sri Lanka
42,13,1,12,56,Sri Lanka
58,11,1,56,84,Sri Lanka
39,11,1,14,40,Sri Lanka
45,13,1,23,48,Sri Lanka
35,13,1,58,51,Sri Lanka
51,13,1,22,70,Sri Lanka
51,13,1,38,72,Sri Lanka
39,11,1,2,77,Sri Lanka
36,13,1,42,60,Sri Lanka
48,13,1,52,56,Sri Lanka
33,11,0,8,64,Sri Lanka
58,22,1,2,120,Sri Lanka
48,13,1,58,42,Sri Lanka
35,12,1,2,84,Sri Lanka
55,12,1,30,60,Sri Lanka
39,11,1,11,56,Sri Lanka
82,11,1,50,64,Sri Lanka
44,15,1,51,48,Sri Lanka
83,8,1,52,91,Sri Lanka
34,13,1,19,50,Sri Lanka
50,13,1,20,60,Sri Lanka
32,11,1,11,84,Sri Lanka
54,11,1,18,42,Sri Lanka
37,23,1,23,20,Sri Lanka
64,13,1,6,10,Sri Lanka
54,13,0,54,45,Sri Lanka
34,11,1,7,60,Sri Lanka
50,13,0,2,40,Sri Lanka
36,13,0,16,66,Sri Lanka
38,13,1,17,48,Sri Lanka
21,13,1,24,48,Sri Lanka
26,13,0,2,48,Sri Lanka
48,13,1,6,60,Sri Lanka
60,18,1,20,90,Sri Lanka
60,11,0,32,48,Sri Lanka
35,11,1,10,54,Sri Lanka
37,12,1,12,80,Sri Lanka
49,13,1,28,90,Sri Lanka
46,15,1,15,54,Sri Lanka
42,13,1,15,48,Sri Lanka
48,13,1,68,56,Sri Lanka
45,12,1,16,50,Sri Lanka
64,7,1,53,50,Sri Lanka
37,6,1,15,42,Sri Lanka
31,13,1,7,60,Sri Lanka
57,13,1,17,60,Sri Lanka
40,11,1,9,56,Sri Lanka
42,11,1,8,70,Sri Lanka
59,11,1,26,79,Sri Lanka
42,10,1,20,21,Sri Lanka
48,11,1,19,75,Sri Lanka
70,7,1,33,48,Sri Lanka
20,13,1,2,48,Sri Lanka
34,13,1,3,70,Sri Lanka
38,10,1,14,70,Sri Lanka
38,11,1,6,70,Sri Lanka
37,10,1,12,53,Sri Lanka
39,11,1,5,49,Sri Lanka
36,11,1,8,56,Sri Lanka
32,13,1,14,60,Sri Lanka
50,16,1,8,72,Sri Lanka
61,13,0,16,46,Sri Lanka
42,10,1,9,98,Sri Lanka
35,12,1,38,42,Sri Lanka
36,13,1,52,56,Sri Lanka
36,11,1,18,105,Sri Lanka
64,11,1,14,42,Sri Lanka
40,11,0,3,77,Sri Lanka
66,13,1,24,72,Sri Lanka
43,17,1,16,40,Sri Lanka
40,11,1,6,35,Sri Lanka
35,11,1,2,50,Sri Lanka
55,11,1,25,70,Sri Lanka
54,11,1,38,48,Sri Lanka
38,13,1,14,84,Sri Lanka
46,14,0,5,48,Sri Lanka
26,13,1,6,48,Sri Lanka
42,16,0,18,43,Sri Lanka
39,13,1,13,12,Sri Lanka
50,11,1,12,84,Sri Lanka
38,11,1,10,70,Sri Lanka
59,13,1,10,42,Sri Lanka
43,10,0,5,90,Sri Lanka
60,8,1,33,48,Sri Lanka
43,20,1,31,72,Sri Lanka
54,13,0,20,70,Sri Lanka
60,11,1,40,58,Sri Lanka
28,11,1,2,60,Sri Lanka
49,8,1,40,56,Sri Lanka
42,12,1,7,77,Sri Lanka
52,11,1,20,63,Sri Lanka
29,13,1,4,77,Sri Lanka
68,11,0,10,35,Sri Lanka
38,13,1,16,54,Sri Lanka
34,11,1,2,70,Sri Lanka
35,13,1,14,56,Sri Lanka
53,8,1,25,77,Sri Lanka
68,9,0,53,49,Sri Lanka
25,23,1,37,76,Sri Lanka
51,18,1,5,40,Sri Lanka
72,11,1,19,46,Sri Lanka
34,11,1,9,28,Sri Lanka
57,12,1,22,40,Sri Lanka
54,10,1,24,84,Sri Lanka
57,13,1,21,70,Sri Lanka
35,11,1,43,72,Sri Lanka
42,21,0,5,48,Sri Lanka
41,12,1,10,84,Sri Lanka
58,22,1,8,60,Sri Lanka
50,12,0,14,84,Sri Lanka
49,12,1,7,50,Sri Lanka
43,12,1,22,44,Sri Lanka
37,11,1,10,70,Sri Lanka
33,13,1,78,48,Sri Lanka
46,11,1,10,48,Sri Lanka
55,13,1,3,40,Sri Lanka
36,13,1,42,48,Sri Lanka
76,13,1,52,45,Sri Lanka
43,13,1,5,80,Sri Lanka
50,11,1,21,48,Sri Lanka
31,13,1,7,50,Sri Lanka
48,24,1,18,60,Sri Lanka
30,18,1,4,60,Sri Lanka
53,11,1,25,80,Sri Lanka
42,8,1,24,60,Sri Lanka
48,8,1,4,70,Sri Lanka
40,13,1,9,50,Sri Lanka
48,11,0,8,60,Sri Lanka
47,11,1,6,70,Sri Lanka
22,11,1,8,54,Sri Lanka
55,5,1,37,35,Sri Lanka
21,12,1,25,60,Sri Lanka
35,12,0,10,54,Sri Lanka
28,10,1,9,35,Sri Lanka
23,11,1,8,72,Sri Lanka
34,13,1,5,35,Sri Lanka
31,17,1,5,84,Nigeria
35,17,1,2,18,Nigeria
24,15,1,1,50,Nigeria
28,12,1,1,126,Nigeria
27,15,0,2,24,Nigeria
30,12,1,7,54,Nigeria
26,15,0,3,2,Nigeria
29,12,1,2,90,Nigeria
28,15,1,2,48,Nigeria
26,15,0,2,12,Nigeria
26,17,1,7,25,Nigeria
26,15,1,3,102,Nigeria
32,17,0,6,30,Nigeria
29,15,0,10,60,Nigeria
28,17,1,2,28,Nigeria
29,15,1,3,70,Nigeria
26,13,1,1,30,Nigeria
29,15,0,1,55,Nigeria
37,15,1,1,11,Nigeria
34,17,1,5,108,Nigeria
20,15,1,1,45,Nigeria
31,15,1,2,35,Nigeria
21,12,1,4,108,Nigeria
30,15,1,11,15,Nigeria
27,15,1,2,126,Nigeria
22,15,1,1,40,Nigeria
28,15,0,2,72,Nigeria
37,15,1,4,40,Nigeria
27,15,1,2,28,Nigeria
25,15,1,5,14,Nigeria
29,15,1,1,56,Nigeria
27,17,1,3,72,Nigeria
39,15,1,6,48,Nigeria
25,15,1,3,20,Nigeria
32,15,0,9,70,Nigeria
30,15,1,1,19,Nigeria
27,17,1,2,60,Nigeria
27,17,1,3,42,Nigeria
28,15,1,4,60,Nigeria
27,15,1,1,74,Nigeria
25,15,1,1,40,Nigeria
30,15,1,8,36,Nigeria
28,15,1,5,60,Nigeria
28,15,1,6,72,Nigeria
27,15,1,3,32,Nigeria
32,17,1,3,56,Nigeria
23,15,1,1,42,Nigeria
30,15,1,4,70,Nigeria
30,15,1,5,40,Nigeria
29,13,1,8,78,Nigeria
33,15,1,3,10,Nigeria
26,15,1,3,62,Nigeria
27,15,1,3,72,Nigeria
29,15,1,6,72,Nigeria
34,15,1,1,60,Nigeria
32,15,1,5,9,Nigeria
27,15,1,1,1,Nigeria
26,15,1,1,50,Nigeria
31,17,0,4,72,Nigeria
26,15,1,18,30,Nigeria
28,15,1,5,35,Nigeria
33,15,1,3,30,Nigeria
28,15,1,1,18,Nigeria
31,15,1,2,30,Nigeria
32,13,1,3,126,Nigeria
29,17,1,5,21,Nigeria
25,13,1,3,40,Nigeria
23,13,1,6,40,Nigeria
28,13,1,6,30,Nigeria
32,15,1,4,70,Nigeria
32,15,1,3,90,Nigeria
35,15,1,4,22,Nigeria
31,15,1,3,60,Nigeria
31,15,1,3,90,Nigeria
26,15,1,2,40,Nigeria
32,15,1,1,35,Nigeria
31,15,1,2,75,Nigeria
26,15,1,3,80,Nigeria
25,15,1,1,42,Nigeria
30,15,1,6,6,Nigeria
36,15,1,10,120,Nigeria
30,17,1,3,12,Nigeria
26,12,0,1,60,Nigeria
33,15,1,3,30,Nigeria
28,15,1,4,56,Nigeria
31,17,1,4,16,Nigeria
31,15,1,2,8,Nigeria
26,17,1,13,56,Nigeria
32,15,1,4,52,Nigeria
27,15,1,0,60,Nigeria
32,15,1,2,48,Nigeria
33,17,1,4,68,Nigeria
31,15,1,2,90,Nigeria
33,15,1,3,56,Nigeria
35,17,1,7,126,Nigeria
27,15,1,4,40,Nigeria
34,17,1,5,48,Nigeria
36,15,1,2,60,Nigeria
28,15,1,1,20,Nigeria
29,15,0,1,50,Nigeria
27,12,1,3,3,Nigeria
25,15,1,8,6,Nigeria
34,15,1,9,54,Nigeria
33,15,1,11,15,Nigeria
26,15,1,3,25,Nigeria
31,15,1,1,48,Nigeria
38,15,1,4,66,Nigeria
28,15,1,1,35,Nigeria
29,15,1,1,54,Nigeria
28,13,1,1,60,Nigeria
33,17,1,12,78,Nigeria
29,15,1,1,48,Nigeria
32,17,1,1,72,Nigeria
32,15,1,1,60,Nigeria
21,13,1,3,14,Nigeria
24,15,0,1,60,Nigeria
32,15,1,1,42,Nigeria
31,17,1,7,42,Nigeria
36,17,1,9,42,Nigeria
29,15,1,1,72,Nigeria
31,15,1,4,21,Nigeria
24,15,1,9,15,Nigeria
28,15,1,8,30,Nigeria
35,15,1,7,82,Nigeria
38,13,1,0,72,Nigeria
25,15,1,3,50,Nigeria
32,15,1,3,48,Nigeria
33,12,1,13,60,Nigeria
29,12,1,5,54,Nigeria
29,15,1,5,48,Nigeria
25,13,1,1,54,Nigeria
29,15,1,3,66,Nigeria
23,15,1,1,63,Nigeria
30,15,1,5,60,Nigeria
34,15,1,1,45,Nigeria
31,15,1,2,56,Nigeria
27,15,1,1,48,Nigeria
32,15,1,7,32,Nigeria
27,13,1,1,40,Nigeria
27,17,1,4,48,Nigeria
35,15,1,3,30,Nigeria
39,15,1,7,48,Nigeria
45,15,1,2,35,Nigeria
33,15,1,13,30,Nigeria
32,15,1,21,25,Nigeria
29,15,1,4,28,Nigeria
34,15,1,6,40,Nigeria
29,15,1,3,48,Nigeria
